time,delivered,dropped,duplicated,total
2.750000000000000000e+02,1.197000000000000000e+03,1.371000000000000000e+03,1.370000000000000000e+02,2.705000000000000000e+03
2.760000000000000000e+02,1.197000000000000000e+03,1.381000000000000000e+03,1.370000000000000000e+02,2.715000000000000000e+03
2.770000000000000000e+02,1.197000000000000000e+03,1.391000000000000000e+03,1.370000000000000000e+02,2.725000000000000000e+03
2.780000000000000000e+02,1.197000000000000000e+03,1.401000000000000000e+03,1.370000000000000000e+02,2.735000000000000000e+03
2.790000000000000000e+02,1.197000000000000000e+03,1.411000000000000000e+03,1.370000000000000000e+02,2.745000000000000000e+03
2.800000000000000000e+02,1.197000000000000000e+03,1.421000000000000000e+03,1.370000000000000000e+02,2.755000000000000000e+03
2.810000000000000000e+02,1.197000000000000000e+03,1.431000000000000000e+03,1.370000000000000000e+02,2.765000000000000000e+03
2.820000000000000000e+02,1.197000000000000000e+03,1.441000000000000000e+03,1.370000000000000000e+02,2.775000000000000000e+03
2.830000000000000000e+02,1.197000000000000000e+03,1.451000000000000000e+03,1.370000000000000000e+02,2.785000000000000000e+03
2.840000000000000000e+02,1.197000000000000000e+03,1.461000000000000000e+03,1.370000000000000000e+02,2.795000000000000000e+03
2.850000000000000000e+02,1.197000000000000000e+03,1.471000000000000000e+03,1.370000000000000000e+02,2.805000000000000000e+03
2.860000000000000000e+02,1.197000000000000000e+03,1.481000000000000000e+03,1.370000000000000000e+02,2.815000000000000000e+03
2.870000000000000000e+02,1.197000000000000000e+03,1.491000000000000000e+03,1.370000000000000000e+02,2.825000000000000000e+03
2.880000000000000000e+02,1.197000000000000000e+03,1.501000000000000000e+03,1.370000000000000000e+02,2.835000000000000000e+03
2.890000000000000000e+02,1.197000000000000000e+03,1.511000000000000000e+03,1.370000000000000000e+02,2.845000000000000000e+03
2.900000000000000000e+02,1.197000000000000000e+03,1.521000000000000000e+03,1.370000000000000000e+02,2.855000000000000000e+03
2.910000000000000000e+02,1.202000000000000000e+03,1.531000000000000000e+03,1.370000000000000000e+02,2.870000000000000000e+03
2.920000000000000000e+02,1.207000000000000000e+03,1.540000000000000000e+03,1.370000000000000000e+02,2.884000000000000000e+03
2.930000000000000000e+02,1.212000000000000000e+03,1.549000000000000000e+03,1.370000000000000000e+02,2.898000000000000000e+03
2.940000000000000000e+02,1.217000000000000000e+03,1.558000000000000000e+03,1.370000000000000000e+02,2.912000000000000000e+03
2.950000000000000000e+02,1.222000000000000000e+03,1.567000000000000000e+03,1.370000000000000000e+02,2.926000000000000000e+03
2.960000000000000000e+02,1.227000000000000000e+03,1.576000000000000000e+03,1.370000000000000000e+02,2.940000000000000000e+03
2.970000000000000000e+02,1.232000000000000000e+03,1.585000000000000000e+03,1.370000000000000000e+02,2.954000000000000000e+03
2.980000000000000000e+02,1.237000000000000000e+03,1.594000000000000000e+03,1.370000000000000000e+02,2.968000000000000000e+03
2.990000000000000000e+02,1.242000000000000000e+03,1.603000000000000000e+03,1.370000000000000000e+02,2.982000000000000000e+03
3.000000000000000000e+02,1.247000000000000000e+03,1.612000000000000000e+03,1.370000000000000000e+02,2.996000000000000000e+03
3.010000000000000000e+02,1.252000000000000000e+03,1.621000000000000000e+03,1.370000000000000000e+02,3.010000000000000000e+03
3.020000000000000000e+02,1.257000000000000000e+03,1.630000000000000000e+03,1.370000000000000000e+02,3.024000000000000000e+03
3.030000000000000000e+02,1.262000000000000000e+03,1.639000000000000000e+03,1.370000000000000000e+02,3.038000000000000000e+03
3.040000000000000000e+02,1.267000000000000000e+03,1.648000000000000000e+03,1.370000000000000000e+02,3.052000000000000000e+03
3.050000000000000000e+02,1.272000000000000000e+03,1.657000000000000000e+03,1.370000000000000000e+02,3.066000000000000000e+03
